song,tot_laudness_mean,tot_laudness_std,SONE_mean0,SONE_mean1,SONE_mean2,SONE_mean3,SONE_mean4,SONE_mean5,SONE_mean6,SONE_mean7,SONE_mean8,SONE_mean9,SONE_mean10,SONE_mean11,SONE_mean12,SONE_mean13,SONE_mean14,SONE_mean15,SONE_mean16,SONE_mean17,SONE_mean18,SONE_mean19,SONE_mean20,SONE_mean21,SONE_mean22,SONE_mean23,SONE_std0,SONE_std1,SONE_std2,SONE_std3,SONE_std4,SONE_std5,SONE_std6,SONE_std7,SONE_std8,SONE_std9,SONE_std10,SONE_std11,SONE_std12,SONE_std13,SONE_std14,SONE_std15,SONE_std16,SONE_std17,SONE_std18,SONE_std19,SONE_std20,SONE_std21,SONE_std22,SONE_std23
1777.mp3,0.10442818060863433,0.04755616584437982,[1.44792085e-03,1.76917686e-02,3.21241609e-02,4.79224517e-02,2.21613339e-02,3.05203214e-02,1.81275440e-02,3.67347739e-02,2.96725104e-02,2.60026889e-02,2.54524880e-02,1.68913833e-02,1.02243999e-02,3.48573290e-03,3.55240005e-03,1.50827327e-03,1.62077171e-04,5.96812714e-05,2.99671927e-05,3.11152850e-05,7.86796850e-06,1.35090640e-06,2.38520195e-06,5.18943839e-06],[1.44792085e-03,1.76917686e-02,3.21241609e-02,4.79224517e-02,2.21613339e-02,3.05203214e-02,1.81275440e-02,3.67347739e-02,2.96725104e-02,2.60026889e-02,2.54524880e-02,1.68913833e-02,1.02243999e-02,3.48573290e-03,3.55240005e-03,1.50827327e-03,1.62077171e-04,5.96812714e-05,2.99671927e-05,3.11152850e-05,7.86796850e-06,1.35090640e-06,2.38520195e-06,5.18943839e-06]
1778.mp3,0.05499756315877865,0.043965409165401946,[2.95802529e-04,4.29345411e-03,1.79404663e-02,2.46205905e-02,8.54201475e-03,2.49518507e-02,1.06700469e-02,1.54806741e-02,6.18816978e-03,9.21767906e-03,6.96474519e-03,4.36530998e-03,3.72036854e-03,2.50852772e-03,4.87198622e-04,1.13362743e-04,2.05104692e-05,9.55597553e-06,2.22008806e-06,3.29139467e-06,1.12638887e-07,2.25975646e-07,4.19113065e-07,9.48579860e-07],[2.95802529e-04,4.29345411e-03,1.79404663e-02,2.46205905e-02,8.54201475e-03,2.49518507e-02,1.06700469e-02,1.54806741e-02,6.18816978e-03,9.21767906e-03,6.96474519e-03,4.36530998e-03,3.72036854e-03,2.50852772e-03,4.87198622e-04,1.13362743e-04,2.05104692e-05,9.55597553e-06,2.22008806e-06,3.29139467e-06,1.12638887e-07,2.25975646e-07,4.19113065e-07,9.48579860e-07]
1779.mp3,0.06906622848654856,0.04317334285449661,[1.72035816e-03,1.12694399e-02,2.42877038e-02,2.75968908e-02,1.17438066e-02,2.26226072e-02,1.41739413e-02,1.58726427e-02,2.12195126e-02,1.37722986e-02,1.01318593e-02,8.42720146e-03,5.64075816e-03,3.27838545e-03,1.71099395e-03,3.03867363e-04,1.21098116e-04,1.76611563e-05,1.40828133e-05,1.06917308e-05,9.43169688e-07,1.21667158e-06,2.18562420e-06,2.34491834e-06],[1.72035816e-03,1.12694399e-02,2.42877038e-02,2.75968908e-02,1.17438066e-02,2.26226072e-02,1.41739413e-02,1.58726427e-02,2.12195126e-02,1.37722986e-02,1.01318593e-02,8.42720146e-03,5.64075816e-03,3.27838545e-03,1.71099395e-03,3.03867363e-04,1.21098116e-04,1.76611563e-05,1.40828133e-05,1.06917308e-05,9.43169688e-07,1.21667158e-06,2.18562420e-06,2.34491834e-06]
1780.mp3,0.09145218960554277,0.050284480670093105,[0.00540996,0.0413164,0.02655011,0.0346513,0.01356164,0.01303465,0.01592703,0.01626077,0.00775257,0.01793325,0.00810121,0.00513271,0.00297672,0.00271234,0.00459629,0.00222326,0.00326195,0.00202449,0.00337922,0.00125847,0.00183621,0.00237867,0.0093322,0.00477866],[0.00540996,0.0413164,0.02655011,0.0346513,0.01356164,0.01303465,0.01592703,0.01626077,0.00775257,0.01793325,0.00810121,0.00513271,0.00297672,0.00271234,0.00459629,0.00222326,0.00326195,0.00202449,0.00337922,0.00125847,0.00183621,0.00237867,0.0093322,0.00477866]
1781.mp3,0.059274041403612074,0.05979932298416179,[2.25615605e-02,2.92940155e-02,2.79646319e-02,2.42210190e-02,1.42574828e-02,1.24992191e-02,7.65830167e-03,8.11449186e-03,2.75997144e-03,1.64479679e-03,1.24145926e-03,5.14668882e-04,5.04571562e-04,1.97460662e-04,1.10137721e-04,8.14174114e-05,5.93895639e-05,1.36541651e-04,9.64558356e-05,8.81979271e-05,1.90568209e-05,1.59952726e-05,2.21737618e-05,1.84806499e-05],[2.25615605e-02,2.92940155e-02,2.79646319e-02,2.42210190e-02,1.42574828e-02,1.24992191e-02,7.65830167e-03,8.11449186e-03,2.75997144e-03,1.64479679e-03,1.24145926e-03,5.14668882e-04,5.04571562e-04,1.97460662e-04,1.10137721e-04,8.14174114e-05,5.93895639e-05,1.36541651e-04,9.64558356e-05,8.81979271e-05,1.90568209e-05,1.59952726e-05,2.21737618e-05,1.84806499e-05]
1782.mp3,0.20159240650759078,0.028590721337421396,[0.08537646,0.06376993,0.03640613,0.06479662,0.03436037,0.02498895,0.02084315,0.02518554,0.01305427,0.01318471,0.01488986,0.02212107,0.03700199,0.03850366,0.03811105,0.02938885,0.03520308,0.03316188,0.02549609,0.01520309,0.00967837,0.00933297,0.00768879,0.00465442],[0.08537646,0.06376993,0.03640613,0.06479662,0.03436037,0.02498895,0.02084315,0.02518554,0.01305427,0.01318471,0.01488986,0.02212107,0.03700199,0.03850366,0.03811105,0.02938885,0.03520308,0.03316188,0.02549609,0.01520309,0.00967837,0.00933297,0.00768879,0.00465442]
1783.mp3,0.11868743804057397,0.07295428167339564,[0.05397397,0.03928314,0.03368622,0.03138916,0.01089304,0.01156149,0.00833446,0.01813586,0.01170789,0.01286983,0.00601212,0.0093977,0.01082523,0.00738853,0.00808453,0.00868089,0.00752628,0.01524844,0.01710994,0.01424652,0.01417562,0.01606134,0.01262198,0.00799791],[0.05397397,0.03928314,0.03368622,0.03138916,0.01089304,0.01156149,0.00833446,0.01813586,0.01170789,0.01286983,0.00601212,0.0093977,0.01082523,0.00738853,0.00808453,0.00868089,0.00752628,0.01524844,0.01710994,0.01424652,0.01417562,0.01606134,0.01262198,0.00799791]
1784.mp3,0.11318258343952649,0.05771567642640996,[0.03754192,0.04527956,0.03679334,0.04256803,0.01612031,0.02123623,0.01637462,0.00853201,0.00806544,0.00583967,0.00517293,0.00387685,0.00554249,0.00420498,0.00347431,0.00365379,0.00449725,0.00764711,0.01022131,0.00967689,0.00950549,0.01172064,0.01224289,0.01046367],[0.03754192,0.04527956,0.03679334,0.04256803,0.01612031,0.02123623,0.01637462,0.00853201,0.00806544,0.00583967,0.00517293,0.00387685,0.00554249,0.00420498,0.00347431,0.00365379,0.00449725,0.00764711,0.01022131,0.00967689,0.00950549,0.01172064,0.01224289,0.01046367]
1785.mp3,0.15926118390000144,0.05893188469570455,[0.08908281,0.05753289,0.03272121,0.04869457,0.02156731,0.03339275,0.0381256,0.02337307,0.02116568,0.01620509,0.01281461,0.0117471,0.01139919,0.01007564,0.00953945,0.00782196,0.00603793,0.00685006,0.00603913,0.00543511,0.00510865,0.00604878,0.00622054,0.00788146],[0.08908281,0.05753289,0.03272121,0.04869457,0.02156731,0.03339275,0.0381256,0.02337307,0.02116568,0.01620509,0.01281461,0.0117471,0.01139919,0.01007564,0.00953945,0.00782196,0.00603793,0.00685006,0.00603913,0.00543511,0.00510865,0.00604878,0.00622054,0.00788146]
1786.mp3,0.08475377292411293,0.06550525657502032,[5.21536468e-02,3.99599626e-02,3.21833406e-02,3.26163018e-02,1.03375919e-02,1.41957960e-02,5.72527499e-03,3.47941489e-03,1.88852285e-03,2.00684314e-03,1.34453752e-03,1.51431171e-03,4.66704329e-04,1.07728885e-04,3.38089369e-04,1.00249529e-04,6.44029000e-05,3.90474730e-05,3.82875325e-05,2.21740359e-05,3.28974596e-06,6.06824070e-06,1.12327392e-05,2.15361972e-05],[5.21536468e-02,3.99599626e-02,3.21833406e-02,3.26163018e-02,1.03375919e-02,1.41957960e-02,5.72527499e-03,3.47941489e-03,1.88852285e-03,2.00684314e-03,1.34453752e-03,1.51431171e-03,4.66704329e-04,1.07728885e-04,3.38089369e-04,1.00249529e-04,6.44029000e-05,3.90474730e-05,3.82875325e-05,2.21740359e-05,3.28974596e-06,6.06824070e-06,1.12327392e-05,2.15361972e-05]
1787.mp3,0.14443982387067153,0.057549263920699735,[0.07215483,0.05154686,0.03974061,0.0416359,0.01998482,0.02113587,0.02827735,0.02737833,0.01283143,0.01390417,0.01556541,0.00969342,0.01118863,0.00617981,0.01155089,0.00788025,0.00977447,0.00817496,0.01086301,0.00843115,0.00932552,0.00980963,0.00916361,0.00632267],[0.07215483,0.05154686,0.03974061,0.0416359,0.01998482,0.02113587,0.02827735,0.02737833,0.01283143,0.01390417,0.01556541,0.00969342,0.01118863,0.00617981,0.01155089,0.00788025,0.00977447,0.00817496,0.01086301,0.00843115,0.00932552,0.00980963,0.00916361,0.00632267]
1788.mp3,0.16165740428229564,0.0399380415465105,[0.01618525,0.01728255,0.02112954,0.03749598,0.02432609,0.03184961,0.02922554,0.03685994,0.02561295,0.02468937,0.02655176,0.0354583,0.03595326,0.02372426,0.02894333,0.02461227,0.02266482,0.02945549,0.01918796,0.01939836,0.01934136,0.01945119,0.02616329,0.02236652],[0.01618525,0.01728255,0.02112954,0.03749598,0.02432609,0.03184961,0.02922554,0.03685994,0.02561295,0.02468937,0.02655176,0.0354583,0.03595326,0.02372426,0.02894333,0.02461227,0.02266482,0.02945549,0.01918796,0.01939836,0.01934136,0.01945119,0.02616329,0.02236652]
1789.mp3,0.12469986615616098,0.05867943489216451,[0.05552544,0.05611506,0.04948367,0.03973762,0.01529286,0.01659758,0.00874881,0.01040614,0.00639456,0.00745239,0.00240255,0.00163587,0.00339923,0.00572118,0.0041944,0.00445201,0.00541701,0.00782212,0.00810417,0.00590521,0.00721072,0.00964074,0.01047074,0.01279958],[0.05552544,0.05611506,0.04948367,0.03973762,0.01529286,0.01659758,0.00874881,0.01040614,0.00639456,0.00745239,0.00240255,0.00163587,0.00339923,0.00572118,0.0041944,0.00445201,0.00541701,0.00782212,0.00810417,0.00590521,0.00721072,0.00964074,0.01047074,0.01279958]
1790.mp3,0.07247074178835537,0.05705550991401302,[1.76885995e-02,2.54997476e-02,1.49515736e-02,1.53564508e-02,6.63878889e-03,2.06586194e-02,2.60494698e-02,1.79014035e-02,5.46267407e-03,1.83826926e-03,3.24543386e-03,1.98278998e-03,9.22557393e-04,2.95282761e-03,2.46341415e-03,1.60677981e-03,3.13795114e-04,3.71842201e-04,1.38752352e-05,1.34298882e-05,5.20993026e-05,4.35774380e-05,3.71129731e-05,3.13225254e-05],[1.76885995e-02,2.54997476e-02,1.49515736e-02,1.53564508e-02,6.63878889e-03,2.06586194e-02,2.60494698e-02,1.79014035e-02,5.46267407e-03,1.83826926e-03,3.24543386e-03,1.98278998e-03,9.22557393e-04,2.95282761e-03,2.46341415e-03,1.60677981e-03,3.13795114e-04,3.71842201e-04,1.38752352e-05,1.34298882e-05,5.20993026e-05,4.35774380e-05,3.71129731e-05,3.13225254e-05]
1791.mp3,0.1011412529043706,0.0376671336701706,[6.05438477e-02,5.20611657e-02,2.56729098e-02,1.51656333e-02,5.63540242e-03,3.13105548e-03,2.91523911e-03,4.05365535e-03,5.17391504e-03,1.93082728e-03,5.10026550e-03,3.48961866e-03,1.14395565e-02,5.24463248e-03,1.40082093e-02,1.56956386e-02,1.48086366e-02,1.03209108e-02,1.33228084e-02,5.75474316e-03,1.56341248e-03,7.90242947e-04,3.20405837e-04,3.02083854e-05],[6.05438477e-02,5.20611657e-02,2.56729098e-02,1.51656333e-02,5.63540242e-03,3.13105548e-03,2.91523911e-03,4.05365535e-03,5.17391504e-03,1.93082728e-03,5.10026550e-03,3.48961866e-03,1.14395565e-02,5.24463248e-03,1.40082093e-02,1.56956386e-02,1.48086366e-02,1.03209108e-02,1.33228084e-02,5.75474316e-03,1.56341248e-03,7.90242947e-04,3.20405837e-04,3.02083854e-05]
1792.mp3,0.18422376608466545,0.07202081635479904,[0.09501815,0.03922328,0.0290427,0.03752685,0.01242985,0.02680136,0.01308957,0.01846952,0.01249668,0.00996998,0.01002407,0.01358874,0.01582134,0.01363796,0.01780096,0.01723608,0.01847016,0.02645133,0.03020333,0.03057537,0.03389588,0.03245383,0.03527767,0.03479446],[0.09501815,0.03922328,0.0290427,0.03752685,0.01242985,0.02680136,0.01308957,0.01846952,0.01249668,0.00996998,0.01002407,0.01358874,0.01582134,0.01363796,0.01780096,0.01723608,0.01847016,0.02645133,0.03020333,0.03057537,0.03389588,0.03245383,0.03527767,0.03479446]
1793.mp3,0.18739749804985045,0.06799896701928175,[0.12898474,0.06347128,0.03126929,0.02212408,0.00589584,0.01232406,0.00983399,0.01327973,0.01372151,0.00833,0.013534,0.01179689,0.01624041,0.00956352,0.013529,0.01919885,0.01951148,0.01924007,0.01270553,0.01202981,0.01467948,0.01328611,0.00637148,0.00228356],[0.12898474,0.06347128,0.03126929,0.02212408,0.00589584,0.01232406,0.00983399,0.01327973,0.01372151,0.00833,0.013534,0.01179689,0.01624041,0.00956352,0.013529,0.01919885,0.01951148,0.01924007,0.01270553,0.01202981,0.01467948,0.01328611,0.00637148,0.00228356]
1794.mp3,0.11765510273437116,0.03828963969779712,[0.0587329,0.0699975,0.01416984,0.02787331,0.01278008,0.01428002,0.00535313,0.00876902,0.01544441,0.00673753,0.01129599,0.007812,0.00558402,0.00852382,0.00701025,0.00416986,0.00745884,0.00934489,0.0108575,0.00683469,0.00319348,0.00268358,0.00312074,0.00274939],[0.0587329,0.0699975,0.01416984,0.02787331,0.01278008,0.01428002,0.00535313,0.00876902,0.01544441,0.00673753,0.01129599,0.007812,0.00558402,0.00852382,0.00701025,0.00416986,0.00745884,0.00934489,0.0108575,0.00683469,0.00319348,0.00268358,0.00312074,0.00274939]
1795.mp3,0.105723986117662,0.05912939461281312,[0.02122347,0.04152735,0.03239148,0.02812882,0.0059551,0.01389139,0.01364255,0.00673256,0.01437748,0.00882569,0.01233191,0.01537657,0.02353435,0.01412295,0.01783878,0.01856508,0.00776595,0.00977674,0.01075069,0.00627141,0.00438724,0.00355127,0.00265856,0.00254595],[0.02122347,0.04152735,0.03239148,0.02812882,0.0059551,0.01389139,0.01364255,0.00673256,0.01437748,0.00882569,0.01233191,0.01537657,0.02353435,0.01412295,0.01783878,0.01856508,0.00776595,0.00977674,0.01075069,0.00627141,0.00438724,0.00355127,0.00265856,0.00254595]
1796.mp3,0.17809234559339798,0.0509339992107052,[0.06001738,0.06782582,0.03970735,0.03347618,0.02069431,0.02591972,0.02295634,0.04180651,0.02031987,0.0092915,0.01065449,0.02532163,0.03033234,0.02732439,0.02904859,0.02269692,0.02989696,0.03906434,0.02658139,0.02621201,0.02534023,0.03150569,0.02388647,0.01542742],[0.06001738,0.06782582,0.03970735,0.03347618,0.02069431,0.02591972,0.02295634,0.04180651,0.02031987,0.0092915,0.01065449,0.02532163,0.03033234,0.02732439,0.02904859,0.02269692,0.02989696,0.03906434,0.02658139,0.02621201,0.02534023,0.03150569,0.02388647,0.01542742]
1797.mp3,0.09162470865203978,0.048190988455415786,[0.02174128,0.02315859,0.01384587,0.02806903,0.01043112,0.01515716,0.01459476,0.0073619,0.00896434,0.00905839,0.01170245,0.00242893,0.02110261,0.00948981,0.00746558,0.00872205,0.00430771,0.00758703,0.00520197,0.00413386,0.0034451,0.00343044,0.00322382,0.00183444],[0.02174128,0.02315859,0.01384587,0.02806903,0.01043112,0.01515716,0.01459476,0.0073619,0.00896434,0.00905839,0.01170245,0.00242893,0.02110261,0.00948981,0.00746558,0.00872205,0.00430771,0.00758703,0.00520197,0.00413386,0.0034451,0.00343044,0.00322382,0.00183444]
1798.mp3,0.16102934233592803,0.0710991271029162,[0.09322787,0.05118479,0.03222308,0.05029426,0.01917665,0.0250188,0.02154442,0.00964206,0.0237724,0.00668524,0.01068056,0.00549012,0.00905031,0.00615735,0.00840016,0.00728015,0.00737359,0.00903767,0.01078842,0.01382714,0.01323346,0.01448821,0.01665814,0.01338192],[0.09322787,0.05118479,0.03222308,0.05029426,0.01917665,0.0250188,0.02154442,0.00964206,0.0237724,0.00668524,0.01068056,0.00549012,0.00905031,0.00615735,0.00840016,0.00728015,0.00737359,0.00903767,0.01078842,0.01382714,0.01323346,0.01448821,0.01665814,0.01338192]
1799.mp3,0.13241585078179358,0.054712390995986904,[0.07047475,0.03863588,0.02006844,0.0297182,0.02467582,0.05735467,0.02712819,0.02163771,0.01192067,0.01637249,0.00701032,0.00844585,0.00636702,0.00585761,0.00764156,0.00444154,0.00298088,0.00343556,0.00437281,0.00378251,0.00232283,0.00140525,0.00133595,0.00086583],[0.07047475,0.03863588,0.02006844,0.0297182,0.02467582,0.05735467,0.02712819,0.02163771,0.01192067,0.01637249,0.00701032,0.00844585,0.00636702,0.00585761,0.00764156,0.00444154,0.00298088,0.00343556,0.00437281,0.00378251,0.00232283,0.00140525,0.00133595,0.00086583]
1800.mp3,0.09486561738719274,0.060836733862132536,[5.29364245e-02,3.15964803e-02,3.65753756e-02,2.61618561e-02,1.66006774e-02,2.21244664e-02,6.88760044e-03,8.67046956e-03,4.67468122e-03,2.57536150e-03,2.29568774e-03,5.95830564e-04,8.78902640e-04,7.08162906e-04,2.03967434e-04,7.02534207e-04,6.43095122e-04,2.24258476e-04,2.23436531e-04,3.14300821e-04,1.81649535e-04,1.00529020e-04,3.86756760e-05,5.02064048e-05],[5.29364245e-02,3.15964803e-02,3.65753756e-02,2.61618561e-02,1.66006774e-02,2.21244664e-02,6.88760044e-03,8.67046956e-03,4.67468122e-03,2.57536150e-03,2.29568774e-03,5.95830564e-04,8.78902640e-04,7.08162906e-04,2.03967434e-04,7.02534207e-04,6.43095122e-04,2.24258476e-04,2.23436531e-04,3.14300821e-04,1.81649535e-04,1.00529020e-04,3.86756760e-05,5.02064048e-05]
1801.mp3,0.1141415010082644,0.039395225450696465,[0.00032496,0.01448477,0.04760903,0.04581902,0.02154749,0.04582858,0.02302193,0.02305082,0.01610653,0.01211704,0.01303795,0.02353765,0.01220108,0.00731698,0.00837414,0.00680019,0.00285608,0.00424961,0.0016005,0.00038711,0.00022708,0.00049386,0.00065735,0.00017399],[0.00032496,0.01448477,0.04760903,0.04581902,0.02154749,0.04582858,0.02302193,0.02305082,0.01610653,0.01211704,0.01303795,0.02353765,0.01220108,0.00731698,0.00837414,0.00680019,0.00285608,0.00424961,0.0016005,0.00038711,0.00022708,0.00049386,0.00065735,0.00017399]
1802.mp3,0.14592317366500052,0.07327281733706333,[0.02814964,0.02914103,0.01517658,0.01198175,0.01046606,0.02198221,0.01623051,0.02245684,0.0228247,0.01511114,0.01984146,0.01666527,0.01999975,0.02320101,0.03837254,0.03220848,0.03371384,0.03780667,0.03258217,0.02607604,0.02674355,0.03028846,0.02246104,0.01375239],[0.02814964,0.02914103,0.01517658,0.01198175,0.01046606,0.02198221,0.01623051,0.02245684,0.0228247,0.01511114,0.01984146,0.01666527,0.01999975,0.02320101,0.03837254,0.03220848,0.03371384,0.03780667,0.03258217,0.02607604,0.02674355,0.03028846,0.02246104,0.01375239]
1803.mp3,0.16741352348664082,0.037285156837127124,[0.10181641,0.05750924,0.05518171,0.06174427,0.03040843,0.01975605,0.01968851,0.0113858,0.01693768,0.00959202,0.02148438,0.01079178,0.02294879,0.00366665,0.01603947,0.00717151,0.00452518,0.00796939,0.00409404,0.00441499,0.00559499,0.0091706,0.00547349,0.00390117],[0.10181641,0.05750924,0.05518171,0.06174427,0.03040843,0.01975605,0.01968851,0.0113858,0.01693768,0.00959202,0.02148438,0.01079178,0.02294879,0.00366665,0.01603947,0.00717151,0.00452518,0.00796939,0.00409404,0.00441499,0.00559499,0.0091706,0.00547349,0.00390117]
1804.mp3,0.17776471897804397,0.05197812681413226,[0.07968399,0.06368969,0.03533798,0.04433233,0.02090957,0.0269637,0.02433078,0.02103363,0.01373916,0.01202223,0.01164821,0.01808688,0.02925778,0.03013791,0.02814519,0.02672442,0.02162271,0.02249596,0.02283122,0.02036474,0.02246688,0.02903104,0.02788016,0.01141025],[0.07968399,0.06368969,0.03533798,0.04433233,0.02090957,0.0269637,0.02433078,0.02103363,0.01373916,0.01202223,0.01164821,0.01808688,0.02925778,0.03013791,0.02814519,0.02672442,0.02162271,0.02249596,0.02283122,0.02036474,0.02246688,0.02903104,0.02788016,0.01141025]
1805.mp3,0.15097047900540198,0.05003676073505918,[0.0662028,0.05418145,0.03678359,0.0198105,0.00902565,0.01868133,0.00911325,0.01828453,0.01824488,0.02464921,0.02561104,0.02233302,0.03395097,0.01230173,0.02355206,0.01658162,0.01528163,0.01722749,0.01589699,0.01518717,0.01240271,0.01504514,0.01386979,0.0166996,],[0.0662028,0.05418145,0.03678359,0.0198105,0.00902565,0.01868133,0.00911325,0.01828453,0.01824488,0.02464921,0.02561104,0.02233302,0.03395097,0.01230173,0.02355206,0.01658162,0.01528163,0.01722749,0.01589699,0.01518717,0.01240271,0.01504514,0.01386979,0.0166996,]
1806.mp3,0.2025893113554059,0.06414077546236174,[0.07971104,0.05859628,0.04206925,0.03950164,0.01744654,0.0292363,0.02231261,0.02133156,0.02249289,0.02002969,0.02255537,0.0248848,0.02866804,0.01776373,0.02412712,0.02910212,0.02702604,0.03026605,0.02568078,0.02787013,0.03001162,0.04027158,0.04789638,0.03972977],[0.07971104,0.05859628,0.04206925,0.03950164,0.01744654,0.0292363,0.02231261,0.02133156,0.02249289,0.02002969,0.02255537,0.0248848,0.02866804,0.01776373,0.02412712,0.02910212,0.02702604,0.03026605,0.02568078,0.02787013,0.03001162,0.04027158,0.04789638,0.03972977]
1807.mp3,0.1832949242662322,0.060180939721297996,[0.08852896,0.0458869,0.03086236,0.02732647,0.01331107,0.02781846,0.01934761,0.02115925,0.01770545,0.01722491,0.02319327,0.01814699,0.02234349,0.01504874,0.0227142,0.03061905,0.02061334,0.02838494,0.0191671,0.01999823,0.024981,0.03107055,0.03199078,0.02360909],[0.08852896,0.0458869,0.03086236,0.02732647,0.01331107,0.02781846,0.01934761,0.02115925,0.01770545,0.01722491,0.02319327,0.01814699,0.02234349,0.01504874,0.0227142,0.03061905,0.02061334,0.02838494,0.0191671,0.01999823,0.024981,0.03107055,0.03199078,0.02360909]
1808.mp3,0.18506088924128378,0.07271586351769317,[0.0706636,0.03014544,0.02324088,0.03275202,0.01870504,0.0245954,0.02379495,0.02722087,0.0190315,0.01603588,0.02659301,0.02370135,0.03263842,0.02467748,0.031944,0.03005728,0.02746282,0.03189573,0.0312732,0.03604644,0.03132666,0.0397671,0.04219056,0.02955273],[0.0706636,0.03014544,0.02324088,0.03275202,0.01870504,0.0245954,0.02379495,0.02722087,0.0190315,0.01603588,0.02659301,0.02370135,0.03263842,0.02467748,0.031944,0.03005728,0.02746282,0.03189573,0.0312732,0.03604644,0.03132666,0.0397671,0.04219056,0.02955273]
1809.mp3,0.13369858643596647,0.03741224516733106,[0.04459886,0.06199613,0.03618633,0.02451302,0.00964917,0.01949035,0.02339433,0.03708984,0.01416314,0.01969382,0.00920647,0.01236576,0.0106042,0.00868426,0.02383484,0.04221004,0.03039135,0.02136188,0.01757445,0.0024414,0.00091904,0.00207454,0.00160317,0.00092943],[0.04459886,0.06199613,0.03618633,0.02451302,0.00964917,0.01949035,0.02339433,0.03708984,0.01416314,0.01969382,0.00920647,0.01236576,0.0106042,0.00868426,0.02383484,0.04221004,0.03039135,0.02136188,0.01757445,0.0024414,0.00091904,0.00207454,0.00160317,0.00092943]
1810.mp3,0.06539993370017275,0.06764337292641508,[0.00796688,0.01280325,0.01261137,0.00581998,0.00174724,0.00202891,0.00193664,0.00527325,0.00586091,0.00574741,0.00821762,0.0116941,0.01021825,0.00737261,0.01371037,0.01449356,0.00849927,0.01226666,0.01274814,0.01537404,0.0111542,0.00739832,0.00445792,0.00195758],[0.00796688,0.01280325,0.01261137,0.00581998,0.00174724,0.00202891,0.00193664,0.00527325,0.00586091,0.00574741,0.00821762,0.0116941,0.01021825,0.00737261,0.01371037,0.01449356,0.00849927,0.01226666,0.01274814,0.01537404,0.0111542,0.00739832,0.00445792,0.00195758]
