song,rolloff_mean,rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,onset_mean,onset_std,tempo,mfcc1_mean,mfcc1_std,mfcc2_mean,mfcc2_std,mfcc3_mean,mfcc3_std,mfcc4_mean,mfcc4_std,mfcc5_mean,mfcc5_std,mfcc6_mean,mfcc6_std,mfcc7_mean,mfcc7_std,mfcc8_mean,mfcc_std,mfcc9_mean,mfcc9_std,mfcc10_mean,mfcc10_std,mfcc11_mean,mfcc11_std,mfcc12_mean,mfcc12_std,mfcc13_mean,mfcc13_std,tot_loudness_mean,tot_loudness_std,SONE_mean0,SONE_mean1,SONE_mean2,SONE_mean3,SONE_mean4,SONE_mean5,SONE_mean6,SONE_mean7,SONE_mean8,SONE_mean9,SONE_mean10,SONE_mean11,SONE_mean12,SONE_mean13,SONE_mean14,SONE_mean15,SONE_mean16,SONE_mean17,SONE_mean18,SONE_mean19,SONE_mean20,SONE_mean21,SONE_mean22,SONE_mean23,SONE_std0,SONE_std1,SONE_std2,SONE_std3,SONE_std4,SONE_std5,SONE_std6,SONE_std7,SONE_std8,SONE_std9,SONE_std10,SONE_std11,SONE_std12,SONE_std13,SONE_std14,SONE_std15,SONE_std16,SONE_std17,SONE_std18,SONE_std19,SONE_std20,SONE_std21,SONE_std22,SONE_std23, valence_mean, valence_std, arousal_mean, arousal_std
1808,7810.970461,2080.534843,0.074498595,0.036658683,3499.596044,860.6788666,3868.808888,585.9056308,1.213254284,0.66833871,106.1320755,-163.278973,44.25300627,133.6899046,16.88520052,-43.81205081,15.82017399,47.82647582,13.57971926,-21.52027685,12.92895158,35.78877917,13.34390806,-19.85069484,9.160119124,13.83333822,11.69676872,-9.147176208,7.560557262,7.853044298,9.155880577,1.239407956,8.074053845,2.9747467,6.816670511,6.08431066,7.243815405,0.185060889,0.072715864,0.0706636,0.03014544,0.02324088,0.03275202,0.01870504,0.0245954,0.02379495,0.02722087,0.0190315,0.01603588,0.02659301,0.02370135,0.03263842,0.02467748,0.031944,0.03005728,0.02746282,0.03189573,0.0312732,0.03604644,0.03132666,0.0397671,0.04219056,0.02955273,0.0706636,0.03014544,0.02324088,0.03275202,0.01870504,0.0245954,0.02379495,0.02722087,0.0190315,0.01603588,0.02659301,0.02370135,0.03263842,0.02467748,0.031944,0.03005728,0.02746282,0.03189573,0.0312732,0.03604644,0.03132666,0.0397671,0.04219056,0.02955273,5.4,1.74,5.3,1.79
1809,3379.179567,373.1648851,0.046054899,0.014182124,1777.952183,235.712316,2284.883699,129.2035192,1.179461753,0.731778965,132.5120192,-222.1201542,23.65612576,181.7097917,7.586749806,-39.3952577,7.584838828,26.05816364,11.28593831,23.19233781,11.65530772,-2.1725437,10.66485738,-17.68789626,8.725499919,27.9724483,10.63280468,2.175713449,7.812180481,-0.344241293,7.919561475,6.61092339,9.27001416,-2.055428303,7.277723256,5.700161712,6.342274564,0.133698586,0.037412245,0.04459886,0.06199613,0.03618633,0.02451302,0.00964917,0.01949035,0.02339433,0.03708984,0.01416314,0.01969382,0.00920647,0.01236576,0.0106042,0.00868426,0.02383484,0.04221004,0.03039135,0.02136188,0.01757445,0.0024414,0.00091904,0.00207454,0.00160317,0.00092943,0.04459886,0.06199613,0.03618633,0.02451302,0.00964917,0.01949035,0.02339433,0.03708984,0.01416314,0.01969382,0.00920647,0.01236576,0.0106042,0.00868426,0.02383484,0.04221004,0.03039135,0.02136188,0.01757445,0.0024414,0.00091904,0.00207454,0.00160317,0.00092943,4,1.34,4.1,1.22
1810,4897.570385,1654.720559,0.091864902,0.041349669,2759.664755,948.9296051,2420.991783,565.5618769,1.71861103,2.104122505,120.1853198,-299.9964435,77.03426034,119.9354469,30.40225232,-68.43774055,26.51761839,13.82800496,23.5656457,-6.018565863,22.00909127,2.958512619,15.53337632,6.612173671,10.51486025,2.638811851,9.712935115,2.894555432,7.718186351,6.732660109,7.403713618,-0.498395529,6.60014635,2.085873499,7.029080211,2.82752642,6.253917173,0.065399934,0.067643373,0.00796688,0.01280325,0.01261137,0.00581998,0.00174724,0.00202891,0.00193664,0.00527325,0.00586091,0.00574741,0.00821762,0.0116941,0.01021825,0.00737261,0.01371037,0.01449356,0.00849927,0.01226666,0.01274814,0.01537404,0.0111542,0.00739832,0.00445792,0.00195758,0.00796688,0.01280325,0.01261137,0.00581998,0.00174724,0.00202891,0.00193664,0.00527325,0.00586091,0.00574741,0.00821762,0.0116941,0.01021825,0.00737261,0.01371037,0.01449356,0.00849927,0.01226666,0.01274814,0.01537404,0.0111542,0.00739832,0.00445792,0.00195758,4.1,0.94,4,1.41
1811,5143.091123,1767.294254,0.057523462,0.025947305,2516.816501,719.517456,3096.693596,490.0406774,1.239166337,0.762366272,123.046875,-181.5179302,33.88352685,153.1336036,22.03232797,-39.45438709,10.22804729,52.1634522,15.53029306,-5.19936984,15.0034062,25.3036588,11.84632092,-25.11281055,10.37396862,13.06464133,10.87630099,-9.067450129,9.386415238,-3.377979037,9.237216732,-3.277693822,9.17757809,3.218306494,7.737210258,-4.6157047,8.89633893,0.164292081,0.043299379,0.04953813,0.04177725,0.04532183,0.04602714,0.02438262,0.03488041,0.03138745,0.02140101,0.01562584,0.01162639,0.01549965,0.01642601,0.02173954,0.0229033,0.02635135,0.03085701,0.03494727,0.03260489,0.02179536,0.01708202,0.01711891,0.0271383,0.02145388,0.01235092,0.04953813,0.04177725,0.04532183,0.04602714,0.02438262,0.03488041,0.03138745,0.02140101,0.01562584,0.01162639,0.01549965,0.01642601,0.02173954,0.0229033,0.02635135,0.03085701,0.03494727,0.03260489,0.02179536,0.01708202,0.01711891,0.0271383,0.02145388,0.01235092,4.6,1.91,4.7,1.73
1812,6059.018917,2889.855518,0.068024028,0.048831738,2866.690642,1346.20104,3300.750921,806.2376314,1.216783829,1.0932813,126.0480183,-196.8040265,67.75377769,137.156818,33.020799,-26.13623042,19.21094974,49.07304336,19.60535525,-9.842679577,21.77680481,33.33190387,13.97584788,-18.03753798,12.28528363,13.27053663,10.76408482,-3.214591998,11.0020367,1.778907568,11.43901291,2.03640937,10.28056804,2.340624874,8.722514808,0.722436343,7.448099633,0.163869012,0.061817347,0.05943917,0.03482361,0.02923279,0.03806095,0.02198383,0.0323637,0.02440468,0.02031198,0.01606442,0.01631762,0.0164114,0.0155731,0.01872052,0.02158035,0.02404477,0.02211682,0.02086309,0.02460713,0.02269092,0.02299081,0.02527814,0.03933011,0.03594073,0.01923403,0.05943917,0.03482361,0.02923279,0.03806095,0.02198383,0.0323637,0.02440468,0.02031198,0.01606442,0.01631762,0.0164114,0.0155731,0.01872052,0.02158035,0.02404477,0.02211682,0.02086309,0.02460713,0.02269092,0.02299081,0.02527814,0.03933011,0.03594073,0.01923403,5,1.9,5,1.61
1813,6956.435713,2351.337235,0.093655518,0.073901277,3446.852092,1435.29308,3366.450004,646.1944547,1.581775287,1.631663176,107.6660156,-190.1285135,63.44994665,108.0046632,29.05431968,-43.28655235,20.98354985,57.35917619,20.39073701,3.100314471,24.63648371,38.21490858,17.08066947,-9.822995837,12.9316042,17.98159857,10.83497053,2.48559589,10.30560513,8.183608339,9.109627536,2.728643375,8.049960995,5.086673592,9.282087955,0.812870314,7.578172513,0.181311939,0.087646402,0.0750099,0.03123884,0.01882828,0.02406277,0.00925978,0.00608014,0.00680946,0.01548399,0.0089376,0.00824503,0.01177504,0.01868311,0.02703916,0.02543221,0.03406472,0.0346183,0.0377805,0.03410548,0.03201296,0.03893974,0.0350248,0.0493904,0.0452855,0.02470618,0.0750099,0.03123884,0.01882828,0.02406277,0.00925978,0.00608014,0.00680946,0.01548399,0.0089376,0.00824503,0.01177504,0.01868311,0.02703916,0.02543221,0.03406472,0.0346183,0.0377805,0.03410548,0.03201296,0.03893974,0.0350248,0.0493904,0.0452855,0.02470618,6.1,2.02,5.7,1.68
1814,4789.871036,1987.074779,0.06106665,0.031802947,2421.571059,841.207085,2764.363683,694.0561014,1.269044642,0.876337475,139.6748311,-185.3704694,43.54438249,157.7261005,29.37848455,-53.29164561,15.62510634,42.8627323,15.76783559,0.752507256,12.9399612,28.93371187,10.63037028,-11.42249963,10.24084632,10.62084431,10.27056463,4.939662993,10.79931448,11.12640051,8.315442928,3.105751019,8.349759608,3.259055867,7.315943655,2.684686522,5.831052805,0.167401638,0.054867609,0.06856974,0.05278881,0.02569643,0.0217449,0.01089196,0.02069503,0.02431428,0.01999324,0.02212353,0.01467424,0.01809238,0.02117145,0.03107472,0.03705306,0.04930546,0.03436907,0.0277498,0.02810987,0.02229625,0.01824655,0.01812419,0.01871324,0.01551924,0.0102922,0.06856974,0.05278881,0.02569643,0.0217449,0.01089196,0.02069503,0.02431428,0.01999324,0.02212353,0.01467424,0.01809238,0.02117145,0.03107472,0.03705306,0.04930546,0.03436907,0.0277498,0.02810987,0.02229625,0.01824655,0.01812419,0.01871324,0.01551924,0.0102922,6,1.61,5.8,1.66
1815,4184.374698,2699.207784,0.032170629,0.026120094,1893.222022,1030.846001,2786.351963,975.2518262,1.484637369,1.424377387,120.1853198,-231.7803414,52.59165155,161.5360336,34.37799211,-14.38438169,19.21080552,42.70208659,22.53718494,-0.919923349,21.21442062,21.46370539,14.7394247,-9.591061904,14.20339151,10.85888241,12.15365227,-2.388552236,11.56736176,5.527446664,12.0606902,-2.463790512,10.28667026,0.965165447,7.349197777,2.81582939,9.404550368,0.155284708,0.04177101,0.05725603,0.06104529,0.04678292,0.05192687,0.02001142,0.02282575,0.01739665,0.02882119,0.00969669,0.00711802,0.00943896,0.00689115,0.00974527,0.0118927,0.01317023,0.0118723,0.01300294,0.00909092,0.01157523,0.01219578,0.01173931,0.01303359,0.0149288,0.01006758,0.05725603,0.06104529,0.04678292,0.05192687,0.02001142,0.02282575,0.01739665,0.02882119,0.00969669,0.00711802,0.00943896,0.00689115,0.00974527,0.0118927,0.01317023,0.0118723,0.01300294,0.00909092,0.01157523,0.01219578,0.01173931,0.01303359,0.0149288,0.01006758,6.4,1.02,5.8,1.54
1816,3452.579123,2418.165615,0.039642995,0.028945039,1652.004522,1042.401909,2258.281816,984.9805439,1.397225092,1.490219298,97.50884434,-241.6409957,56.31156485,175.8494376,29.52133878,-21.61405694,15.55478673,23.54437825,14.30500185,10.38155534,19.59316523,0.910701969,18.41705023,-1.553194351,10.78574657,6.67260461,15.43780624,-3.665741529,9.114708434,2.886558182,9.878159919,-3.107037661,8.313893073,-0.773054883,12.45731892,-2.875725035,10.28704987,0.145588476,0.065238859,0.05933043,0.02972908,0.03289896,0.05323411,0.01415881,0.02283821,0.022214,0.02301723,0.01679264,0.01570272,0.01499627,0.00687584,0.01752641,0.00815951,0.01245937,0.01923963,0.01200345,0.01378306,0.01028334,0.00836422,0.00806245,0.00892329,0.00993565,0.01136545,0.05933043,0.02972908,0.03289896,0.05323411,0.01415881,0.02283821,0.022214,0.02301723,0.01679264,0.01570272,0.01499627,0.00687584,0.01752641,0.00815951,0.01245937,0.01923963,0.01200345,0.01378306,0.01028334,0.00836422,0.00806245,0.00892329,0.00993565,0.01136545,5,1.73,4.5,2.11
1817,5021.736301,1713.559883,0.058157623,0.022942758,2490.889352,651.4052468,3052.957786,599.0903151,1.19028272,0.449273396,117.4538352,-150.0467903,46.3969329,162.5742424,21.72957545,-49.52485306,17.57975272,45.64763166,12.60350161,-7.938620688,12.76064459,32.48134907,13.95510516,-21.8680386,8.632962264,22.27148603,10.24465048,-7.895511883,9.849181435,6.495181261,8.930087647,-1.905151716,9.232791621,7.191283549,7.598286948,1.628804721,7.488189379,0.215012592,0.052218647,0.07598785,0.06334956,0.02818141,0.04984633,0.03514197,0.03549071,0.03608143,0.03485291,0.02841017,0.02655134,0.03415687,0.03730489,0.03880485,0.03480675,0.05251496,0.04742002,0.04399351,0.04290863,0.02856978,0.02248001,0.0226111,0.02900448,0.03198993,0.01805192,0.07598785,0.06334956,0.02818141,0.04984633,0.03514197,0.03549071,0.03608143,0.03485291,0.02841017,0.02655134,0.03415687,0.03730489,0.03880485,0.03480675,0.05251496,0.04742002,0.04399351,0.04290863,0.02856978,0.02248001,0.0226111,0.02900448,0.03198993,0.01805192,6.6,0.92,6,1.1
1818,3027.737247,1694.590004,0.043369352,0.020405793,1757.959797,637.0790856,2590.539407,834.57245,1.044410226,0.568648785,107.6660156,-262.6790011,62.40351516,159.9017518,23.96229069,-8.783707727,21.45179624,-0.520993472,15.45350036,-40.10071383,15.58179453,-4.928089476,9.801021882,-24.91005327,9.307821646,-1.616147778,14.34446415,-19.59482024,11.12448115,-21.73556068,10.90022673,-16.169581,12.52722148,0.495549793,13.22699532,-7.515844668,8.337075247,0.13664387,0.039824187,8.42E-06,7.73E-03,1.84E-02,4.78E-02,2.24E-02,5.02E-02,4.25E-02,5.23E-02,1.89E-02,3.59E-02,2.71E-02,2.33E-02,1.11E-02,1.65E-03,4.08E-03,5.19E-03,8.08E-03,1.08E-02,3.17E-03,4.94E-03,6.21E-03,9.67E-03,7.97E-03,6.99E-03,8.42E-06,7.73E-03,1.84E-02,4.78E-02,2.24E-02,5.02E-02,4.25E-02,5.23E-02,1.89E-02,3.59E-02,2.71E-02,2.33E-02,1.11E-02,1.65E-03,4.08E-03,5.19E-03,8.08E-03,1.08E-02,3.17E-03,4.94E-03,6.21E-03,9.67E-03,7.97E-03,6.99E-03,4.3,1.79,3.2,1.33
1819,4818.037533,2310.510733,0.078228804,0.045694602,2570.229409,992.7547156,2758.379621,780.5237585,1.108553892,0.506590959,117.4538352,-202.5381687,41.24213677,156.3617511,34.38647285,-65.10428128,21.21818378,8.486136148,22.65223595,-31.11153756,21.63927667,6.480084809,17.06100242,-24.48237382,12.70219138,-0.861416357,10.59877365,-18.29622325,10.84550645,-3.343155273,9.441178421,-14.96608199,9.682816939,-5.684368333,10.53718564,-7.187560349,8.228493953,0.145117343,0.050823882,0.00019944,0.00610473,0.021719,0.03208917,0.01952374,0.02623919,0.03393984,0.03573147,0.03707201,0.02921933,0.03423645,0.02769635,0.03599742,0.02520484,0.02451918,0.0282194,0.01975194,0.02208897,0.01972113,0.02172108,0.01839249,0.01509959,0.01925691,0.01195948,0.00019944,0.00610473,0.021719,0.03208917,0.01952374,0.02623919,0.03393984,0.03573147,0.03707201,0.02921933,0.03423645,0.02769635,0.03599742,0.02520484,0.02451918,0.0282194,0.01975194,0.02208897,0.01972113,0.02172108,0.01839249,0.01509959,0.01925691,0.01195948,4.1,1.14,4.1,0.94
1820,5848.053527,2246.853626,0.07388038,0.040588399,2842.106383,1022.120498,3220.314809,524.2113148,1.209708612,0.844264203,129.1992188,-192.5458727,68.20312569,142.5887928,25.23335649,-36.75175806,25.86039693,52.67468961,17.00858239,-23.78414108,16.68832547,32.6629304,9.828514239,-6.9184179,13.1785264,19.62257065,9.093476572,-5.298435027,8.898356655,9.449660598,10.03086177,-4.755538996,9.483025885,0.809460003,8.206484685,-0.983872718,6.793486479,0.158533502,0.065107772,0.03416243,0.03730573,0.03272865,0.03950588,0.00925862,0.02110419,0.01874635,0.0288698,0.0329184,0.02090215,0.01765173,0.02110615,0.02466578,0.01935155,0.02213714,0.02357539,0.0226486,0.02950944,0.03093636,0.03917177,0.03174247,0.03118503,0.02921486,0.01694579,0.03416243,0.03730573,0.03272865,0.03950588,0.00925862,0.02110419,0.01874635,0.0288698,0.0329184,0.02090215,0.01765173,0.02110615,0.02466578,0.01935155,0.02213714,0.02357539,0.0226486,0.02950944,0.03093636,0.03917177,0.03174247,0.03118503,0.02921486,0.01694579,4.5,1.2,4.4,1.2
1821,5429.089393,2547.143592,0.038531135,0.030889797,2365.603576,1016.539959,3290.355774,712.244974,1.438106218,1.281303364,109.9567819,-201.9882949,57.34885042,143.9192686,21.71693307,-16.8908931,22.88040035,58.97380802,13.95096208,-9.923566843,16.02214971,31.54224825,11.37234665,-8.310432227,13.67497855,20.80691096,10.76294301,-4.913758569,12.19154803,11.25923056,7.909244239,8.337440557,9.678606943,3.420511128,7.23937806,5.754143865,6.235023516,0.17702043,0.048771448,0.08346665,0.08305664,0.03615147,0.03402176,0.01303154,0.02405819,0.02014975,0.01751283,0.01432152,0.00907003,0.00917489,0.01186679,0.01600878,0.01243359,0.01216127,0.0142585,0.01593481,0.02370964,0.02209465,0.02201588,0.02005209,0.02328713,0.02857899,0.01919058,0.08346665,0.08305664,0.03615147,0.03402176,0.01303154,0.02405819,0.02014975,0.01751283,0.01432152,0.00907003,0.00917489,0.01186679,0.01600878,0.01243359,0.01216127,0.0142585,0.01593481,0.02370964,0.02209465,0.02201588,0.02005209,0.02328713,0.02857899,0.01919058,6.2,1.33,6.6,1.11
1822,2323.074842,522.3525449,0.039594621,0.009733868,1317.002228,227.923225,1417.808636,313.0023048,1.215829621,1.070752271,103.359375,-272.5132788,54.50688236,208.2472752,22.63649212,-45.2357609,14.49524666,-7.108008343,16.62664321,-2.23097956,11.76823958,-20.70413219,8.827183961,-17.32518923,7.64644896,-15.89923007,6.840962903,-15.5945755,7.046127982,-9.778812029,6.322446534,-10.57363967,6.813188894,-8.413782724,7.283025855,-9.098658838,6.528423056,0.119994161,0.052643998,0.00105397,0.00348363,0.01846611,0.0473961,0.02983855,0.05589271,0.02724236,0.04725989,0.02676075,0.01632311,0.01814811,0.01280572,0.02426961,0.01188864,0.01338582,0.01174485,0.01132759,0.00696516,0.00334465,0.00152675,0.00076119,0.00031592,0.00027784,0.00010748,0.00105397,0.00348363,0.01846611,0.0473961,0.02983855,0.05589271,0.02724236,0.04725989,0.02676075,0.01632311,0.01814811,0.01280572,0.02426961,0.01188864,0.01338582,0.01174485,0.01132759,0.00696516,0.00334465,0.00152675,0.00076119,0.00031592,0.00027784,0.00010748,4.7,1.62,3.5,1.28
1823,1834.911127,833.8353485,0.022120048,0.012429559,1043.171509,354.1003324,1702.360407,237.1454915,1.184188312,0.8621714,147.65625,-261.3682022,66.62735882,220.9636011,14.85573447,-13.59462025,38.14141192,20.75350006,15.00596239,11.71480208,15.82459271,5.322715299,7.605688434,3.463128379,7.818763774,5.139865851,8.332773883,-2.982022276,6.316402536,2.1986606,7.075115938,0.1621292,7.354932475,0.076057606,6.776370066,-2.631477791,6.009269456,0.152476422,0.044495083,4.00E-02,7.39E-02,5.88E-02,5.18E-02,2.57E-02,2.77E-02,2.85E-02,2.97E-02,2.31E-02,1.50E-02,1.99E-02,1.44E-02,1.81E-02,1.12E-02,1.26E-02,1.17E-02,7.29E-03,8.92E-03,6.47E-03,3.90E-03,1.84E-03,9.68E-04,3.30E-04,7.27E-05,4.00E-02,7.39E-02,5.88E-02,5.18E-02,2.57E-02,2.77E-02,2.85E-02,2.97E-02,2.31E-02,1.50E-02,1.99E-02,1.44E-02,1.81E-02,1.12E-02,1.26E-02,1.17E-02,7.29E-03,8.92E-03,6.47E-03,3.90E-03,1.84E-03,9.68E-04,3.30E-04,7.27E-05,2.7,1.19,5.6,2.01
1824,2449.729631,2526.696106,0.030399413,0.033916035,1377.913066,1094.633033,2109.447064,1007.297746,1.994728324,3.106600413,120.1853198,-296.0401163,90.81172966,177.1268003,47.63970165,7.386622006,40.56083676,19.6851388,35.53238238,-1.976291701,21.17691403,18.61609475,16.40602879,2.362737468,14.86401865,6.202240114,14.78665805,1.556149004,13.34307026,-2.587678055,12.92160907,-8.988205801,10.18473025,-1.845826427,9.847560609,-2.976389803,8.932413434,0.133917876,0.05580554,0.05074892,0.04155764,0.03507625,0.03961439,0.02496098,0.02328824,0.01049185,0.01506983,0.0134448,0.01630522,0.01840107,0.00880484,0.00766802,0.00536354,0.00563167,0.00560123,0.00444715,0.00465184,0.00624182,0.00751596,0.00757463,0.00726767,0.00450028,0.00370484,0.05074892,0.04155764,0.03507625,0.03961439,0.02496098,0.02328824,0.01049185,0.01506983,0.0134448,0.01630522,0.01840107,0.00880484,0.00766802,0.00536354,0.00563167,0.00560123,0.00444715,0.00465184,0.00624182,0.00751596,0.00757463,0.00726767,0.00450028,0.00370484,6.2,0.75,5.7,1
1825,5637.077024,3011.851073,0.083604433,0.067859507,2855.487149,1552.168442,3008.642693,1018.301981,1.320409666,1.228815085,99.38401442,-182.1016893,62.632628,155.0764275,46.82727302,-46.29798578,10.64925779,38.97830543,21.33320722,-10.08579134,27.82492832,21.94176246,20.91743885,-10.12683242,14.17942728,17.07372261,10.47186454,-15.08781826,8.399052192,13.55800962,7.910945221,-1.615643931,10.32276848,0.467674009,8.99557348,-9.570415704,7.329872972,0.174015379,0.073037443,0.03194143,0.04081796,0.03895737,0.04619749,0.01790386,0.02327364,0.01664603,0.03636661,0.02521926,0.02183556,0.02123273,0.02896087,0.02577561,0.03034659,0.02228921,0.02387665,0.02212903,0.03211742,0.03658716,0.02975448,0.02862575,0.03545189,0.03129134,0.02801619,0.03194143,0.04081796,0.03895737,0.04619749,0.01790386,0.02327364,0.01664603,0.03636661,0.02521926,0.02183556,0.02123273,0.02896087,0.02577561,0.03034659,0.02228921,0.02387665,0.02212903,0.03211742,0.03658716,0.02975448,0.02862575,0.03545189,0.03129134,0.02801619,4.8,1.47,4.5,1.36
1826,6092.940935,2104.877827,0.053942481,0.036927135,2628.638264,905.554267,3466.712265,535.0607035,1.16763376,1.137564461,151.9990809,-209.7185703,43.38790457,140.5651623,19.06355304,-17.42966951,10.99331268,53.41784781,9.040252516,-9.823460414,12.19939864,24.91162343,10.62967091,-8.853619125,8.794665586,9.508294827,10.40082382,-0.147954509,10.75264665,2.695771889,8.32703232,-2.115312719,6.737257542,1.920146066,5.444234989,-7.055284319,6.649888852,0.137106904,0.064587872,0.05578662,0.02352687,0.0295768,0.05049215,0.02430409,0.01536509,0.02802854,0.01382459,0.01526142,0.007615,0.01147828,0.00720182,0.01296477,0.00794864,0.01236785,0.01108995,0.01177903,0.01452285,0.01988053,0.01443161,0.0165512,0.02507699,0.02398687,0.0133565,0.05578662,0.02352687,0.0295768,0.05049215,0.02430409,0.01536509,0.02802854,0.01382459,0.01526142,0.007615,0.01147828,0.00720182,0.01296477,0.00794864,0.01236785,0.01108995,0.01177903,0.01452285,0.01988053,0.01443161,0.0165512,0.02507699,0.02398687,0.0133565,5.1,1.22,3.7,1.42
1827,6518.893914,1401.762744,0.064063861,0.023375202,3041.425869,582.5248119,3262.905711,451.2554962,1.231207024,0.43606606,112.3471467,-152.925291,18.92234515,132.9810334,16.58784018,-57.32768404,10.57692011,63.15374363,10.45429162,-7.043012651,8.84184034,38.65721801,6.931586018,-15.42024194,7.404149328,13.92190532,9.242026976,0.85431565,8.193697275,9.399923175,8.266402234,1.357887658,7.536439394,5.363493651,6.188240234,-0.763762049,5.606294035,0.197707107,0.034714331,0.07173619,0.07063608,0.02473028,0.02649959,0.02047419,0.03025579,0.01287371,0.01952018,0.0147337,0.0116233,0.01819808,0.01608694,0.03582832,0.03705766,0.04539485,0.04464923,0.04207645,0.04653064,0.03670502,0.03681946,0.04020781,0.04492268,0.03007405,0.0167314,0.07173619,0.07063608,0.02473028,0.02649959,0.02047419,0.03025579,0.01287371,0.01952018,0.0147337,0.0116233,0.01819808,0.01608694,0.03582832,0.03705766,0.04539485,0.04464923,0.04207645,0.04653064,0.03670502,0.03681946,0.04020781,0.04492268,0.03007405,0.0167314,5.6,1.69,6.7,1.49
1828,8230.994673,1392.159194,0.10700288,0.027816488,3806.03586,571.3238679,3828.733282,409.8196576,1.201108206,0.440052588,132.5120192,-128.695981,20.38008501,126.9391482,12.99268772,-59.57331869,8.906795438,39.6870144,8.15211894,-26.72999146,7.964574457,44.48614808,9.237109897,-26.10251533,6.996237774,27.31326017,9.659922401,-6.756801351,6.277585279,19.04848559,7.377937913,-13.12296033,6.38356491,5.371689501,6.19923331,-3.795429808,5.824545264,0.202994498,0.037285248,0.03681125,0.04238421,0.0258734,0.02804194,0.01422295,0.01481434,0.01917513,0.03026472,0.04342191,0.02885485,0.03582168,0.03108698,0.03848602,0.04854902,0.05655345,0.05720976,0.03566068,0.04064603,0.03482765,0.04082022,0.04435663,0.05391996,0.0555427,0.04743337,0.03681125,0.04238421,0.0258734,0.02804194,0.01422295,0.01481434,0.01917513,0.03026472,0.04342191,0.02885485,0.03582168,0.03108698,0.03848602,0.04854902,0.05655345,0.05720976,0.03566068,0.04064603,0.03482765,0.04082022,0.04435663,0.05391996,0.0555427,0.04743337,5.8,1.6,6.6,1.69
